"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"37","All Fire","11792_29_30",0.066872,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,459611,9.4,30735.106792
"38","All Fire","13850_29_30",0.0527908,"Western Great Plains Wooded Draw and Ravine",1280,2519,0.1,132.9800252
"39","All Fire","13850_31_39_40_42",0.0308666,"Western Great Plains Wooded Draw and Ravine",1688,18185,0.4,561.309121
"40","All Fire","14210_31_38_42_43_44_50_51",0.2824352,"Central Tallgrass Prairie",1689,743,0,209.8493536
"41","All Fire","14950_31_39_40",0.0494932,"Western Great Plains Depressional Wetland Systems",1691,3376,0.1,167.0890432
"42","All Transitions","10110_20_29",0.0243336,"Rocky Mountain Aspen Forest and Woodland",1249,27586,0.6,671.2666896
"43","All Transitions","10130_31_38_39_40",0.0962898,"Western Great Plains Dry Bur Oak Forest and Woodland",1675,12525,0.3,1206.029745
"44","All Transitions","10480_29",0.0359354,"Northwestern Great Plains Highland White Spruce Woodland",1250,88002,1.8,3162.3870708
"45","All Transitions","10490_19_20_21_23_28_29",0.0025256,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1251,29,0,0.0732424
"46","All Transitions","10510_29",0.1073868,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1252,14,0,1.5034152
"47","All Transitions","10540_29",0.097906,"Southern Rocky Mountain Ponderosa Pine Woodland",1253,1564,0,153.124984
"48","All Transitions","10550_29",0.0114854,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1254,3,0,0.0344562
"49","All Transitions","10610_20_29",0.0239998,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1257,27216,0.6,653.1785568
"50","All Transitions","10620_10_19_21_29_31",0.0176854,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1258,9,0,0.1591686
"51","All Transitions","10720_22_29",0.003041,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe",1260,0,0,0
"52","All Transitions","10850_29_30",0.1820426,"Northwestern Great Plains Shrubland",1261,5868,0.1,1068.2259768
"53","All Transitions","10860_29",0.0128374,"Rocky Mountain Lower Montane-Foothill Shrubland",1262,62585,1.3,803.428679
"54","All Transitions","10940_31_38",0.9492458,"Western Great Plains Sandhill Steppe",1679,792,0,751.8026736
"55","All Transitions","11060_20_21_29",0.0126868,"Northern Rocky Mountain Montane-Foothill Deciduous Shrubland",1263,4061,0.1,51.5210948
"56","All Transitions","11170_29",0.0907084,"Southern Rocky Mountain Ponderosa Pine Savanna",1264,70,0,6.349588
"57","All Transitions","11250_20_29_30_31_33",0.1225014,"Inter-Mountain Basins Big Sagebrush Steppe",1265,64404,1.3,7889.5801656
"58","All Transitions","11250_20_29_30_31_33",0.1225014,"Inter-Mountain Basins Big Sagebrush Steppe",1677,682,0,83.5459548
"59","All Transitions","11260_20_29_33",0.0358164,"Inter-Mountain Basins Montane Sagebrush Steppe",1266,114,0,4.0830696
"60","All Transitions","11320_31_38",0.6961772,"Central Mixedgrass Prairie",1681,109152,2.2,75989.1337344
"61","All Transitions","11390_29",0.2970852,"Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland",1267,71563,1.5,21260.3081676
"62","All Transitions","11400_29",0.0124844,"Northern Rocky Mountain Subalpine-Upper Montane Grassland",1268,1003,0,12.5218532
"63","All Transitions","11410_29_30",0.307054,"Northwestern Great Plains Mixedgrass Prairie",1269,1398599,28.6,429445.417346
"64","All Transitions","11410_31",0.6596032,"Northwestern Great Plains Mixedgrass Prairie",1682,270806,5.5,178624.5041792
"65","All Transitions","11450_29",0.0117916,"Rocky Mountain Subalpine-Montane Mesic Meadow",1270,5301,0.1,62.5072716
"66","All Transitions","11480_20_29_30",0.1911714,"Western Great Plains Sand Prairie",1271,10886,0.2,2081.0918604
"67","All Transitions","11480_31_38",0.3584416,"Western Great Plains Sand Prairie",1683,490701,10.1,175887.6515616
"68","All Transitions","11490_29",0.7068978,"Western Great Plains Shortgrass Prairie",1272,2346,0,1658.3822388
"69","All Transitions","11490_31_33",0.6945706,"Western Great Plains Shortgrass Prairie",1684,91240,1.9,63372.621544
"70","All Transitions","11500_31_39_40",0.5945456,"Western Great Plains Tallgrass Prairie",1685,3058,0.1,1818.1204448
"71","All Transitions","11530_20_22_29_30",0.0177452,"Inter-Mountain Basins Greasewood Flat",1273,1686,0,29.9184072
"72","All Transitions","11590_29",0.267813,"Rocky Mountain Montane Riparian Systems",1274,30425,0.6,8148.210525
"73","All Transitions","11620_29_30",0.0787928,"Western Great Plains Floodplain Systems",1276,60508,1.2,4767.5947424
"74","All Transitions","11620_31_39_40",0.0911832,"Western Great Plains Floodplain Systems",1686,98019,2,8937.6860808
"75","All Transitions","11660_29",0.0963424,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",1277,25,0,2.40856
"76","All Transitions","11790_31",0.0806764,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna",1687,239089,4.9,19288.8397996
"77","All Transitions","11791_29_30",0.0994262,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Low Elevation Woodland",1278,1200713,24.6,119382.3308806
"78","All Transitions","11792_29_30",0.0884784,"Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna - Savanna",1279,459611,9.4,40665.6459024
"79","All Transitions","13850_29_30",0.2625634,"Western Great Plains Wooded Draw and Ravine",1280,2519,0.1,661.3972046
"80","All Transitions","13850_31_39_40_42",0.2885614,"Western Great Plains Wooded Draw and Ravine",1688,18185,0.4,5247.489059
"81","All Transitions","14210_31_38_42_43_44_50_51",0.3125626,"Central Tallgrass Prairie",1689,743,0,232.2340118
"82","All Transitions","14950_31_39_40",0.3991594,"Western Great Plains Depressional Wetland Systems",1691,3376,0.1,1347.5621344
"83","Alternative Succession","10110_20_29",4.48e-05,"Rocky Mountain Aspen Forest and Woodland",1249,27586,0.6,1.2358528
"84","Alternative Succession","10130_31_38_39_40",0.0244016,"Western Great Plains Dry Bur Oak Forest and Woodland",1675,12525,0.3,305.63004
"85","Alternative Succession","10510_29",0.000325,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1252,14,0,0.00455
"86","Alternative Succession","10540_29",0.0070066,"Southern Rocky Mountain Ponderosa Pine Woodland",1253,1564,0,10.9583224
"87","Alternative Succession","10550_29",0.000412,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1254,3,0,0.001236
"88","Alternative Succession","10610_20_29",0.0030364,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1257,27216,0.6,82.6386624
"89","Alternative Succession","10620_10_19_21_29_31",8.54e-05,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1258,9,0,0.0007686
