"","VALUE","Freq","EVT_NAME","LFRDB","EVT_FUEL","EVT_Fuel_N","EVT_LF","EVT_PHYS","EVT_GP","EVT_GP_N","SAF_SRM","EVT_ORDER","EVT_CLASS","EVT_SBCLS","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"56",9316,84202,"Northern & Central Plains Ruderal & Planted Shrubland",9316,2567,"Sh Northern & Central Plains Ruderal & Planted Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Deciduous shrubland",255,105,46,1,0.411765,0.180392,18726,0.4
"57",9328,505889,"Interior Western North American Temperate Ruderal Shrubland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Shrub","Exotic Tree-Shrub",706,"Introduced Upland Vegetation-Shrub","LF 52: Introduced Upland Vegetation - Shrub","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",255,105,46,1,0.411765,0.180392,112507,2.3
"58",9513,4,"Northwestern Great Plains Floodplain Shrubland",9014,2162,"Tr Western Great Plains Floodplain Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",6,53,122,0.023529,0.207843,0.478431,1,0
"59",9514,83,"Northwestern Great Plains Floodplain Herbaceous",9014,2162,"Tr Western Great Plains Floodplain Systems","Herb","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",6,53,122,0.023529,0.207843,0.478431,18,0
"60",9515,9,"Northwestern Great Plains Riparian Shrubland",9015,2162,"Tr Western Great Plains Floodplain Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",6,53,122,0.023529,0.207843,0.478431,2,0
"61",9516,136428,"Northwestern Great Plains Riparian Herbaceous",9015,2162,"Tr Western Great Plains Floodplain Systems","Herb","Riparian",669,"Western Herbaceous Wetland","LF 42: Great Plains Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",6,53,122,0.023529,0.207843,0.478431,30341,0.6
"62",9519,13124,"Rocky Mountain Lower Montane-Foothill Riparian Shrubland",9019,2159,"Tr Rocky Mountain Montane Riparian Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","SAF 235: Cottonwood-Willow","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",73,171,186,0.286275,0.670588,0.729412,2919,0.1
"63",9528,3010,"Western Great Plains Riparian Shrubland",9028,2162,"Tr Western Great Plains Floodplain Systems","Shrub","Riparian",635,"Western Riparian Woodland and Shrubland","LF 42: Great Plains Riparian","Shrub-dominated","Shrubland","Mixed evergreen-deciduous shrubland",6,53,122,0.023529,0.207843,0.478431,669,0
"64",9529,88562,"Western Great Plains Riparian Herbaceous",9028,2162,"Tr Western Great Plains Floodplain Systems","Herb","Riparian",669,"Western Herbaceous Wetland","LF 42: Great Plains Riparian","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",6,53,122,0.023529,0.207843,0.478431,19696,0.4
"65",9816,207962,"Northern & Central Plains Ruderal & Planted Grassland",9316,2567,"Sh Northern & Central Plains Ruderal & Planted Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,46250,0.9
"66",9828,177764,"Interior Western North American Temperate Ruderal Grassland",9328,2279,"Sh Interior Western North American Temperate Ruderal Grassland & Shrubland","Herb","Exotic Herbaceous",703,"Introduced Perennial Grassland and Forbland","LF 54: Introduced Upland Vegetation - Herbaceous","Herbaceous / Nonvascular-dominated","Herbaceous - grassland","Perennial graminoid grassland",255,105,46,1,0.411765,0.180392,39534,0.8
